Stazione;Data;Dato pluviometrico giornaliero 0-24
Aniene a Ponte Salario ;01/04/2023;0
Aniene a Ponte Salario ;02/04/2023;5,8
Aniene a Ponte Salario ;03/04/2023;0
Aniene a Ponte Salario ;04/04/2023;3
Aniene a Ponte Salario ;05/04/2023;2
Aniene a Ponte Salario ;06/04/2023;0
Aniene a Ponte Salario ;07/04/2023;0
Aniene a Ponte Salario ;08/04/2023;8
Aniene a Ponte Salario ;09/04/2023;0,4
Aniene a Ponte Salario ;10/04/2023;0
Aniene a Ponte Salario ;11/04/2023;0
Aniene a Ponte Salario ;12/04/2023;0
Aniene a Ponte Salario ;13/04/2023;1
Aniene a Ponte Salario ;14/04/2023;6
Aniene a Ponte Salario ;15/04/2023;76,3
Aniene a Ponte Salario ;16/04/2023;2,4
Aniene a Ponte Salario ;17/04/2023;0
Aniene a Ponte Salario ;18/04/2023;2,6
Aniene a Ponte Salario ;19/04/2023;0
Aniene a Ponte Salario ;20/04/2023;0
Aniene a Ponte Salario ;21/04/2023;0
Aniene a Ponte Salario ;22/04/2023;0
Aniene a Ponte Salario ;23/04/2023;0
Aniene a Ponte Salario ;24/04/2023;1
Aniene a Ponte Salario ;25/04/2023;0
Aniene a Ponte Salario ;26/04/2023;0
Aniene a Ponte Salario ;27/04/2023;0
Aniene a Ponte Salario ;28/04/2023;0
Aniene a Ponte Salario ;29/04/2023;0
Aniene a Ponte Salario ;30/04/2023;5,2
Aniene a Subiaco ;01/04/2023;0
Aniene a Subiaco ;02/04/2023;0,6
Aniene a Subiaco ;03/04/2023;0
Aniene a Subiaco ;04/04/2023;0
Aniene a Subiaco ;05/04/2023;4,6
Aniene a Subiaco ;06/04/2023;0
Aniene a Subiaco ;07/04/2023;0
Aniene a Subiaco ;08/04/2023;20
Aniene a Subiaco ;09/04/2023;0
Aniene a Subiaco ;10/04/2023;0
Aniene a Subiaco ;11/04/2023;0
Aniene a Subiaco ;12/04/2023;0
Aniene a Subiaco ;13/04/2023;6
Aniene a Subiaco ;14/04/2023;10,8
Aniene a Subiaco ;15/04/2023;41,2
Aniene a Subiaco ;16/04/2023;1,4
Aniene a Subiaco ;17/04/2023;0
Aniene a Subiaco ;18/04/2023;1,4
Aniene a Subiaco ;19/04/2023;0,2
Aniene a Subiaco ;20/04/2023;0
Aniene a Subiaco ;21/04/2023;0,4
Aniene a Subiaco ;22/04/2023;0
Aniene a Subiaco ;23/04/2023;0
Aniene a Subiaco ;24/04/2023;7,2
Aniene a Subiaco ;25/04/2023;6,9
Aniene a Subiaco ;26/04/2023;0
Aniene a Subiaco ;27/04/2023;0
Aniene a Subiaco ;28/04/2023;0
Aniene a Subiaco ;29/04/2023;0
Aniene a Subiaco ;30/04/2023;0,6
Anzio ;01/04/2023;0
Anzio ;02/04/2023;0
Anzio ;03/04/2023;0
Anzio ;04/04/2023;0
Anzio ;05/04/2023;3
Anzio ;06/04/2023;0
Anzio ;07/04/2023;0
Anzio ;08/04/2023;15,6
Anzio ;09/04/2023;1,2
Anzio ;10/04/2023;0
Anzio ;11/04/2023;0
Anzio ;12/04/2023;0
Anzio ;13/04/2023;0
Anzio ;14/04/2023;0,6
Anzio ;15/04/2023;8,2
Anzio ;16/04/2023;2,4
Anzio ;17/04/2023;2,6
Anzio ;18/04/2023;0
Anzio ;19/04/2023;0
Anzio ;20/04/2023;0,2
Anzio ;21/04/2023;0
Anzio ;22/04/2023;0
Anzio ;23/04/2023;0
Anzio ;24/04/2023;0
Anzio ;25/04/2023;0
Anzio ;26/04/2023;0
Anzio ;27/04/2023;0
Anzio ;28/04/2023;0
Anzio ;29/04/2023;0,2
Anzio ;30/04/2023;2,8
Aprilia ;01/04/2023;0
Aprilia ;02/04/2023;2,8
Aprilia ;03/04/2023;0
Aprilia ;04/04/2023;0
Aprilia ;05/04/2023;2,2
Aprilia ;06/04/2023;0,2
Aprilia ;07/04/2023;0
Aprilia ;08/04/2023;38
Aprilia ;09/04/2023;1
Aprilia ;10/04/2023;0
Aprilia ;11/04/2023;0
Aprilia ;12/04/2023;0
Aprilia ;13/04/2023;1,2
Aprilia ;14/04/2023;0,2
Aprilia ;15/04/2023;17,6
Aprilia ;16/04/2023;1
Aprilia ;17/04/2023;10,4
Aprilia ;18/04/2023;1,6
Aprilia ;19/04/2023;0
Aprilia ;20/04/2023;0
Aprilia ;21/04/2023;0
Aprilia ;22/04/2023;0
Aprilia ;23/04/2023;0
Aprilia ;24/04/2023;0
Aprilia ;25/04/2023;0
Aprilia ;26/04/2023;0
Aprilia ;27/04/2023;0
Aprilia ;28/04/2023;0
Aprilia ;29/04/2023;0
Aprilia ;30/04/2023;2,4
Ardea ;01/04/2023;0
Ardea ;02/04/2023;1,6
Ardea ;03/04/2023;0
Ardea ;04/04/2023;0
Ardea ;05/04/2023;1
Ardea ;06/04/2023;0,2
Ardea ;07/04/2023;0
Ardea ;08/04/2023;26,7
Ardea ;09/04/2023;1,2
Ardea ;10/04/2023;0
Ardea ;11/04/2023;0
Ardea ;12/04/2023;0
Ardea ;13/04/2023;1,2
Ardea ;14/04/2023;0
Ardea ;15/04/2023;13,5
Ardea ;16/04/2023;0,2
Ardea ;17/04/2023;0,8
Ardea ;18/04/2023;0,6
Ardea ;19/04/2023;0
Ardea ;20/04/2023;0
Ardea ;21/04/2023;0
Ardea ;22/04/2023;0
Ardea ;23/04/2023;0
Ardea ;24/04/2023;0
Ardea ;25/04/2023;0
Ardea ;26/04/2023;0
Ardea ;27/04/2023;0
Ardea ;28/04/2023;0
Ardea ;29/04/2023;0
Ardea ;30/04/2023;1,8
Arrone a Maccarese ;01/04/2023;0
Arrone a Maccarese ;02/04/2023;1,6
Arrone a Maccarese ;03/04/2023;0,2
Arrone a Maccarese ;04/04/2023;0
Arrone a Maccarese ;05/04/2023;1,2
Arrone a Maccarese ;06/04/2023;0
Arrone a Maccarese ;07/04/2023;0,6
Arrone a Maccarese ;08/04/2023;14,3
Arrone a Maccarese ;09/04/2023;0
Arrone a Maccarese ;10/04/2023;0
Arrone a Maccarese ;11/04/2023;0
Arrone a Maccarese ;12/04/2023;0
Arrone a Maccarese ;13/04/2023;0,8
Arrone a Maccarese ;14/04/2023;1
Arrone a Maccarese ;15/04/2023;22,4
Arrone a Maccarese ;16/04/2023;0,6
Arrone a Maccarese ;17/04/2023;0,2
Arrone a Maccarese ;18/04/2023;0
Arrone a Maccarese ;19/04/2023;0
Arrone a Maccarese ;20/04/2023;0,2
