Stazione;Data;Dato pluviometrico giornaliero 0-24
Amatrice ;15/09/2018;0
Amatrice ;16/09/2018;0,8
Amatrice ;17/09/2018;10,1
Amatrice ;18/09/2018;4
Amatrice ;19/09/2018;5,8
Amatrice ;20/09/2018;0,2
Amatrice ;21/09/2018;1,4
Amatrice ;22/09/2018;0,2
Amatrice ;23/09/2018;0,2
Amatrice ;24/09/2018;0
Amatrice ;25/09/2018;0
Amatrice ;26/09/2018;0
Amatrice ;27/09/2018;0
Amatrice ;28/09/2018;0
Amatrice ;29/09/2018;0,2
Amatrice ;30/09/2018;0
Aniene a Lunghezza ;01/09/2018;17,8
Aniene a Lunghezza ;02/09/2018;7,8
Aniene a Lunghezza ;03/09/2018;0
Aniene a Lunghezza ;04/09/2018;0
Aniene a Lunghezza ;05/09/2018;0
Aniene a Lunghezza ;06/09/2018;0
Aniene a Lunghezza ;07/09/2018;0,2
Aniene a Lunghezza ;08/09/2018;0
Aniene a Lunghezza ;09/09/2018;0
Aniene a Lunghezza ;10/09/2018;0
Aniene a Lunghezza ;11/09/2018;0
Aniene a Lunghezza ;12/09/2018;0
Aniene a Lunghezza ;13/09/2018;0
Aniene a Lunghezza ;14/09/2018;0
Aniene a Lunghezza ;15/09/2018;0
Aniene a Lunghezza ;16/09/2018;0
Aniene a Lunghezza ;17/09/2018;0
Aniene a Lunghezza ;18/09/2018;0,8
Aniene a Lunghezza ;19/09/2018;12
Aniene a Lunghezza ;20/09/2018;5,2
Aniene a Lunghezza ;21/09/2018;0
Aniene a Lunghezza ;22/09/2018;0
Aniene a Lunghezza ;23/09/2018;0
Aniene a Lunghezza ;24/09/2018;0
Aniene a Lunghezza ;25/09/2018;0
Aniene a Lunghezza ;26/09/2018;0
Aniene a Lunghezza ;27/09/2018;0
Aniene a Lunghezza ;28/09/2018;0
Aniene a Lunghezza ;29/09/2018;0
Aniene a Lunghezza ;30/09/2018;0
Aniene a Marano Equo ;01/09/2018;11,1
Aniene a Marano Equo ;02/09/2018;57,8
Aniene a Marano Equo ;03/09/2018;1
Aniene a Marano Equo ;04/09/2018;0
Aniene a Marano Equo ;05/09/2018;0,2
Aniene a Marano Equo ;06/09/2018;0
Aniene a Marano Equo ;07/09/2018;22,6
Aniene a Marano Equo ;08/09/2018;0,2
Aniene a Marano Equo ;09/09/2018;0
Aniene a Marano Equo ;10/09/2018;0
Aniene a Marano Equo ;11/09/2018;0,2
Aniene a Marano Equo ;12/09/2018;0
Aniene a Marano Equo ;13/09/2018;0
Aniene a Marano Equo ;14/09/2018;0
Aniene a Marano Equo ;15/09/2018;0
Aniene a Marano Equo ;16/09/2018;0,2
Aniene a Marano Equo ;17/09/2018;0
Aniene a Marano Equo ;18/09/2018;0,2
Aniene a Marano Equo ;19/09/2018;4,4
Aniene a Marano Equo ;20/09/2018;7,1
Aniene a Marano Equo ;21/09/2018;2,2
Aniene a Marano Equo ;22/09/2018;0
Aniene a Marano Equo ;23/09/2018;0,2
Aniene a Marano Equo ;24/09/2018;0
Aniene a Marano Equo ;25/09/2018;0
Aniene a Marano Equo ;26/09/2018;0
Aniene a Marano Equo ;27/09/2018;0
Aniene a Marano Equo ;28/09/2018;0
Aniene a Marano Equo ;29/09/2018;0
Aniene a Marano Equo ;30/09/2018;0
Aniene a Ponte Salario ;01/09/2018;8,1
Aniene a Ponte Salario ;02/09/2018;0
Aniene a Ponte Salario ;03/09/2018;0,2
Aniene a Ponte Salario ;04/09/2018;0
Aniene a Ponte Salario ;05/09/2018;0
Aniene a Ponte Salario ;06/09/2018;0
Aniene a Ponte Salario ;07/09/2018;5
Aniene a Ponte Salario ;08/09/2018;0
Aniene a Ponte Salario ;09/09/2018;0
Aniene a Ponte Salario ;10/09/2018;0
Aniene a Ponte Salario ;11/09/2018;0
Aniene a Ponte Salario ;12/09/2018;0
Aniene a Ponte Salario ;13/09/2018;0,2
