Stazione;Data;Dato pluviometrico giornaliero 0-24
Aprilia ;28/11/2021;4,4
Aprilia ;29/11/2021;10
Aprilia ;30/11/2021;0
Ardea ;01/11/2021;37,3
Ardea ;02/11/2021;0,2
Ardea ;03/11/2021;17,9
Ardea ;04/11/2021;7,8
Ardea ;05/11/2021;0,2
Ardea ;06/11/2021;1,6
Ardea ;07/11/2021;0
Ardea ;08/11/2021;25,6
Ardea ;09/11/2021;4,7
Ardea ;10/11/2021;8
Ardea ;11/11/2021;27,1
Ardea ;12/11/2021;18,1
Ardea ;13/11/2021;0
Ardea ;14/11/2021;18,7
Ardea ;15/11/2021;1,6
Ardea ;16/11/2021;3,8
Ardea ;17/11/2021;10
Ardea ;18/11/2021;0,2
Ardea ;19/11/2021;0
Ardea ;20/11/2021;0
Ardea ;21/11/2021;0
Ardea ;22/11/2021;6,2
Ardea ;23/11/2021;0,6
Ardea ;24/11/2021;0
Ardea ;25/11/2021;44,1
Ardea ;26/11/2021;19,3
Ardea ;27/11/2021;12,2
Ardea ;28/11/2021;0,8
Ardea ;29/11/2021;1,6
Ardea ;30/11/2021;0
Arrone a Maccarese ;01/11/2021;22,8
Arrone a Maccarese ;02/11/2021;0
Arrone a Maccarese ;03/11/2021;19,9
Arrone a Maccarese ;04/11/2021;0,2
Arrone a Maccarese ;05/11/2021;0
Arrone a Maccarese ;06/11/2021;24
Arrone a Maccarese ;07/11/2021;0
Arrone a Maccarese ;08/11/2021;5,2
Arrone a Maccarese ;09/11/2021;2,2
Arrone a Maccarese ;10/11/2021;8,3
Arrone a Maccarese ;11/11/2021;17,2
Arrone a Maccarese ;12/11/2021;8
Arrone a Maccarese ;13/11/2021;0,4
Arrone a Maccarese ;14/11/2021;19,6
Arrone a Maccarese ;15/11/2021;16,6
Arrone a Maccarese ;16/11/2021;6
Arrone a Maccarese ;17/11/2021;1
Arrone a Maccarese ;18/11/2021;0
Arrone a Maccarese ;19/11/2021;0
